run_id,config_id,config_path,paper_id,paper_name,paper_type,wrapper_path,wrapper_status,run_dir,timeout_sec,exit_code,timeout,result_status_prelim,start_iso,end_iso,elapsed_sec,notes
"baseline_off__rodinia_backprop","baseline_off","/workspace/repos/gpgpu-sim_distribution/configs/hrl-repro/SM7_QV100_mascar_baseline_off","rodinia_backprop","rodinia_backprop","rodinia","experiments/suites/results/W22/run_final_dryrun_20260605_164355/generated_wrappers/rodinia_backprop.sh","ready","experiments/suites/results/W22/run_final_dryrun_20260605_164355/runs/baseline_off/rodinia_backprop","1800","0","0","completed_exit0","2026-06-05T16:43:55+08:00","2026-06-05T16:43:55+08:00","0","W18 phase mapping retained as background only; not modified by W19"
"baseline_off__rodinia_bfs","baseline_off","/workspace/repos/gpgpu-sim_distribution/configs/hrl-repro/SM7_QV100_mascar_baseline_off","rodinia_bfs","rodinia_bfs","rodinia","experiments/suites/results/W22/run_final_dryrun_20260605_164355/generated_wrappers/rodinia_bfs.sh","ready","experiments/suites/results/W22/run_final_dryrun_20260605_164355/runs/baseline_off/rodinia_bfs","1800","0","0","completed_exit0","2026-06-05T16:43:55+08:00","2026-06-05T16:43:55+08:00","0","W18 phase mapping retained as background only; not modified by W19"
"baseline_off__rodinia_hotspot","baseline_off","/workspace/repos/gpgpu-sim_distribution/configs/hrl-repro/SM7_QV100_mascar_baseline_off","rodinia_hotspot","rodinia_hotspot","rodinia","experiments/suites/results/W22/run_final_dryrun_20260605_164355/generated_wrappers/rodinia_hotspot.sh","ready","experiments/suites/results/W22/run_final_dryrun_20260605_164355/runs/baseline_off/rodinia_hotspot","1800","0","0","completed_exit0","2026-06-05T16:43:55+08:00","2026-06-05T16:43:55+08:00","0","W18 phase mapping retained as background only; not modified by W19"
"baseline_off__rodinia_kmeans","baseline_off","/workspace/repos/gpgpu-sim_distribution/configs/hrl-repro/SM7_QV100_mascar_baseline_off","rodinia_kmeans","rodinia_kmeans","rodinia","experiments/suites/results/W22/run_final_dryrun_20260605_164355/generated_wrappers/rodinia_kmeans.sh","ready","experiments/suites/results/W22/run_final_dryrun_20260605_164355/runs/baseline_off/rodinia_kmeans","1800","0","0","completed_exit0","2026-06-05T16:43:55+08:00","2026-06-05T16:43:55+08:00","0","W18 phase mapping retained as background only; not modified by W19"
"baseline_off__rodinia_lud","baseline_off","/workspace/repos/gpgpu-sim_distribution/configs/hrl-repro/SM7_QV100_mascar_baseline_off","rodinia_lud","rodinia_lud","rodinia","experiments/suites/results/W22/run_final_dryrun_20260605_164355/generated_wrappers/rodinia_lud.sh","ready","experiments/suites/results/W22/run_final_dryrun_20260605_164355/runs/baseline_off/rodinia_lud","1800","0","0","completed_exit0","2026-06-05T16:43:55+08:00","2026-06-05T16:43:55+08:00","0","W18 phase mapping retained as background only; not modified by W19"
"baseline_off__rodinia_nw","baseline_off","/workspace/repos/gpgpu-sim_distribution/configs/hrl-repro/SM7_QV100_mascar_baseline_off","rodinia_nw","rodinia_nw","rodinia","experiments/suites/results/W22/run_final_dryrun_20260605_164355/generated_wrappers/rodinia_nw.sh","ready","experiments/suites/results/W22/run_final_dryrun_20260605_164355/runs/baseline_off/rodinia_nw","1800","0","0","completed_exit0","2026-06-05T16:43:55+08:00","2026-06-05T16:43:55+08:00","0","W18 phase mapping retained as background only; not modified by W19"
"baseline_off__rodinia_pathfinder","baseline_off","/workspace/repos/gpgpu-sim_distribution/configs/hrl-repro/SM7_QV100_mascar_baseline_off","rodinia_pathfinder","rodinia_pathfinder","rodinia","experiments/suites/results/W22/run_final_dryrun_20260605_164355/generated_wrappers/rodinia_pathfinder.sh","ready","experiments/suites/results/W22/run_final_dryrun_20260605_164355/runs/baseline_off/rodinia_pathfinder","1800","0","0","completed_exit0","2026-06-05T16:43:55+08:00","2026-06-05T16:43:55+08:00","0","W18 phase mapping retained as background only; not modified by W19"
"baseline_off__rodinia_srad","baseline_off","/workspace/repos/gpgpu-sim_distribution/configs/hrl-repro/SM7_QV100_mascar_baseline_off","rodinia_srad","rodinia_srad","rodinia","experiments/suites/results/W22/run_final_dryrun_20260605_164355/generated_wrappers/rodinia_srad.sh","ready","experiments/suites/results/W22/run_final_dryrun_20260605_164355/runs/baseline_off/rodinia_srad","1800","0","0","completed_exit0","2026-06-05T16:43:55+08:00","2026-06-05T16:43:55+08:00","0","W18 phase mapping retained as background only; not modified by W19"
"baseline_off__parboil_histo","baseline_off","/workspace/repos/gpgpu-sim_distribution/configs/hrl-repro/SM7_QV100_mascar_baseline_off","parboil_histo","parboil_histo","parboil","experiments/suites/results/W22/run_final_dryrun_20260605_164355/generated_wrappers/parboil_histo.sh","ready","experiments/suites/results/W22/run_final_dryrun_20260605_164355/runs/baseline_off/parboil_histo","1800","0","0","completed_exit0","2026-06-05T16:43:55+08:00","2026-06-05T16:43:55+08:00","0","W18 phase mapping retained as background only; not modified by W19"
"baseline_off__parboil_mri_q","baseline_off","/workspace/repos/gpgpu-sim_distribution/configs/hrl-repro/SM7_QV100_mascar_baseline_off","parboil_mri_q","parboil_mri_q","parboil","experiments/suites/results/W22/run_final_dryrun_20260605_164355/generated_wrappers/parboil_mri_q.sh","ready","experiments/suites/results/W22/run_final_dryrun_20260605_164355/runs/baseline_off/parboil_mri_q","1800","0","0","completed_exit0","2026-06-05T16:43:56+08:00","2026-06-05T16:43:56+08:00","0","W18 phase mapping retained as background only; not modified by W19"
"baseline_off__parboil_sgemm","baseline_off","/workspace/repos/gpgpu-sim_distribution/configs/hrl-repro/SM7_QV100_mascar_baseline_off","parboil_sgemm","parboil_sgemm","parboil","experiments/suites/results/W22/run_final_dryrun_20260605_164355/generated_wrappers/parboil_sgemm.sh","ready","experiments/suites/results/W22/run_final_dryrun_20260605_164355/runs/baseline_off/parboil_sgemm","1800","0","0","completed_exit0","2026-06-05T16:43:56+08:00","2026-06-05T16:43:56+08:00","0","W18 phase mapping retained as background only; not modified by W19"
